isin,name,ticker,source
FR0006864484,Laurent-Perrier,LPE.PA,openfigi
FR0007080254,Les Hotels Baverez,ALLHB.PA,openfigi
FR0007200100,Eaux de Royan,MLEDR.PA,openfigi
FR0010086371,ImAlliance,MLIML.PA,openfigi
FR0010095596,Onxeo,ALVIO.PA,openfigi
FR0010112524,Nexity,NXI.PA,openfigi
FR0010120402,Theraclion,ALTHE.PA,openfigi
FR0010131409,Wallix Group,ALLIX.PA,openfigi
FR0010151589,CAFOM,ALCAF.PA,openfigi
FR0010157115,Euroland,ALERO.PA,openfigi
FR0010169920,Predilife,ALPRE.PA,openfigi
FR0010193052,Catana Group,ALCAT.PA,openfigi
FR0010193979,CBo Territoria,CBOT.PA,openfigi
FR0010202606,Sidetrade,ALBFR.PA,openfigi
FR0010204453,MG International,ALMGI.PA,openfigi
FR0010208488,Engie,ENGI.PA,openfigi
FR0010209809,Société Française de Casinos,SFCA.PA,openfigi
FR0010214064,Pizzorno Environnement,GPE.PA,openfigi
FR0010220475,Alstom,AOMD.DE,openfigi
FR0010221234,Eutelsat,ETL.PA,openfigi
FR0010259150,Ipsen,IPN.PA,openfigi
FR0010282822,VusionGroup,VU.PA,openfigi
FR0010291245,Verimatrix,VMX.PA,openfigi
FR0010298620,Memscap,MEMS.PA,openfigi
FR0010307819,Legrand,LR.PA,openfigi
FR0010313833,Arkema,AKE.PA,openfigi
FR0010331421,Innate Pharma,IDD.DE,openfigi
FR0010337865,UPERGY,ALUPG.PA,openfigi
FR0010340141,Aéroports de Paris,ADP.PA,openfigi
FR0010340711,Aquila SA,ALAQU.PA,openfigi
FR0010353888,MGI Digital Graphic Tech,ALMDG.PA,openfigi
FR0010380626,Prologue,ALPRG.PA,openfigi
FR0010386334,Korian,CLARI.PA,openfigi
FR0010396309,Hitechpros,ALHIT.PA,openfigi
FR0010397232,Novacyt,ALNOV.PA,openfigi
FR0010397901,Trilogiq,ALTRI.PA,openfigi
FR0010404368,DLSI,ALDLS.PA,openfigi
FR0010411983,SCOR,SDRC.DE,openfigi
FR0010417345,DBV Technologies,DBV.PA,openfigi
FR0010424697,Entreparticuliers,ALENT.PA,openfigi
FR0010425595,Cellectis,ALCLS.PA,openfigi
FR0010428771,Olympique Lyonnais Groupe,EFG.PA,openfigi
FR0010436584,DNXCorp,ALDNX.PA,openfigi
FR0010447086,Cheops Technology,MLCHE.PA,openfigi
FR0010451203,Rexel,RXL.PA,openfigi
FR0010465534,EO2,ALEO2.PA,openfigi
FR0010478248,Atari,ALATA.PA,openfigi
FR0010485268,Fountaine Pajot,ALFPC.PA,openfigi
FR0010490920,EuropaCorp,ALECP.PA,openfigi
FR0010500363,Nicolas Miguet,MLNMA.PA,openfigi
FR0010523167,Roctool,ALROC.PA,openfigi
FR0010528059,Streamwide,ALSTW.PA,openfigi
FR0010533075,Getlink,GET.PA,openfigi
FR0010557264,AB Science,AB.PA,openfigi
FR0010609206,Orege,OREGE.PA,openfigi
FR0010609263,Mauna Kea Tech,ALMKT.PA,openfigi
FR0010641449,AgroGeneration,ALAGR.PA,openfigi
FR0010654087,TXCom,ALTXC.PA,openfigi
FR0010667147,Coface,COFA.PA,openfigi
FR0010688465,Weaccess Group,MLWEA.PA,openfigi
FR0010722819,Kalray,ALKAL.PA,openfigi
FR0010766667,Vente-Unique,ALVU.PA,openfigi
FR0010768770,Weya Actions,MLWEY.PA,openfigi
FR0010776617,Sapmer,ALMER.PA,openfigi
FR0010785790,Plant Advanced Techs,ALPAT.PA,openfigi
FR0010812230,Sirius Media,ALSRS.PA,openfigi
FR0010820274,ReWorld Media,ALREW.PA,openfigi
FR0010823724,France Tourisme,MLFTI.PA,openfigi
FR0010827741,Magillem Design Services,MLMGL.PA,openfigi
FR0010882886,Eduform'action,MLEFA.PA,openfigi
FR0010889386,Qwamplify,ALQWA.PA,openfigi
FR0010907956,Carmat,CXT,openfigi
FR0010908533,Edenred,EDEN.PA,openfigi
FR0010908723,IntegraGen,ALINT.PA,openfigi
FR0010929125,ID Logistics,IDL.PA,openfigi
FR0010972091,Societe de Conseil en External,MLCMI.PA,openfigi
FR0010979377,Activium Group,MLACT.PA,openfigi
FR0011005933,Biosynex,ALBIO.PA,openfigi
FR0011027135,Patrimoine & Commerce,PAT.PA,openfigi
FR0011033083,Moulinvest,ALMOU.PA,openfigi
FR0011038348,Klarsen,ALKLA.PA,openfigi
FR0011040500,Axway Software,74SW.PA,openfigi
FR0011041011,Bluelinea,ALBLU.PA,openfigi
FR0011049824,Median Technologies,ALMDT.PA,openfigi
FR0011051598,Amoeba,ALMIB.PA,openfigi
FR0011053636,Capital B,ALCPB.PA,openfigi
FR0011092089,Maison Clio Blue,MLCLI.PA,openfigi
FR0011158823,Infoclip,MLIFC.PA,openfigi
FR0011179886,Intrasense,ALINS.PA,openfigi
FR0011184241,Adocia,ADOC.PA,openfigi
FR0011208693,Gold by Gold,ALGLD.PA,openfigi
FR0011217710,Methanor,ALMET.PA,openfigi
FR0011271600,Fermentalg,ALGAE.PA,openfigi
FR0011341205,Nanobiotix,NANO.PA,openfigi
FR0011464452,SpineGuard,ALSGD.PA,openfigi
FR0011466069,Ekinops,EKI.PA,openfigi
FR0011476928,Fnac Darty,FNAC.PA,openfigi
FR0011490648,Ecoslops,ALESA.PA,openfigi
FR0011532225,Vogo,ALVGO.PA,openfigi
FR0011605617,Foncière Vindi,MLVIN.PA,openfigi
FR0011636083,Neolife,ALNLF.PA,openfigi
FR0011648716,Carbios,ALCRB.PA,openfigi
FR0011648971,Quantum Genomics,ALQGC.PA,openfigi
FR0011665280,Figeac Aero,FGA.PA,openfigi
FR0011716265,Crossject,ALCJ.PA,openfigi
FR0011726835,Gaztransport Technigaz,GTT.PA,openfigi
FR0011776889,Umalis Group,MLUMG.PA,openfigi
FR0011858190,Realites,ALREA.PA,openfigi
FR0011898584,UVGermi,ALUVI.PA,openfigi
FR0011950682,SergeFerrari,SEFER.PA,openfigi
FR0011950732,Elior,ELIOR.PA,openfigi
FR0011981968,Worldline,WLN.PA,openfigi
FR0011992700,ATEME,ATEME.PA,openfigi
FR0011995588,Voltalia,VLTSA.PA,openfigi
FR0012127173,OSE Immunotherapeutics,OSE.PA,openfigi
FR0012185536,Artea,ARTE.PA,openfigi
FR0012202497,DMS,ALDMS.PA,openfigi
FR0012300424,FD,MLFDV.PA,openfigi
FR0012333284,Abivax,ABVX.PA,openfigi
FR0012336691,Home Concept France,MLHCF.PA,openfigi
FR0012419307,PulluP Entertainment,ALPUL.PA,openfigi
FR0012432516,Poxel,POXEL.PA,openfigi
FR0012435121,Elis,ELIS.PA,openfigi
FR0012532810,Waga Energy,WAGA.PA,openfigi
FR0012596468,Sensorion,ALSEN.PA,openfigi
FR0012612646,Groupe Partouche,PARP.PA,openfigi
FR0012613610,Prodways Group,ALPWG.PA,openfigi
FR0012616852,Abionyx Pharma,ABNX.PA,openfigi
FR0012634822,MaaT Pharma S.A.,MAAT.PA,openfigi
FR0012709160,Uniti,ALUNT.PA,openfigi
FR0012757854,SPIE,SPIE.PA,openfigi
FR0012819381,Groupe Guillin,ALGIL.PA,openfigi
FR0012821916,HiPay Group,ALHYP.PA,openfigi
FR0012872141,Jacques Bogart,JBOG.PA,openfigi
FR0012882389,Equasens,EQS.PA,openfigi
FR0013006558,SRP Groupe,SRP.PA,openfigi
FR0013015583,Poulaillon,ALPOU.PA,openfigi
FR0013018124,Nicox,ALCOX.PA,openfigi
FR0013030152,La Française de l'Energie,FDE.PA,openfigi
FR0013053535,Miliboo,ALMLB.PA,openfigi
FR0013060100,Immersion,ALIMR.PA,openfigi
FR0013079092,We.Connect,ALWEC.PA,openfigi
FR0013143872,Witbe,ALWIT.PA,openfigi
FR0013153541,Maisons du Monde,MDM.PA,openfigi
FR0013154002,Sartorius Stedim Biotech,DIM.PA,openfigi
FR0013155975,La Savonnerie De Nyons,MLSDN.PA,openfigi
FR0013156007,Kerlink,ALKLK.PA,openfigi
FR0013176526,Valéo,FR.PA,openfigi
FR0013183985,Gensight Biologics,SIGHT.PA,openfigi
FR0013185857,Abeo,ABEO.PA,openfigi
FR0013214145,SMCP,SMCP.PA,openfigi
FR0013227113,Soitec,SOH1.DE,openfigi
FR0013230067,FNP TECHNOLOGIES,MLFNP.PA,openfigi
FR0013230612,Tikehau Capital,TKO.PA,openfigi
FR0013230950,Lighton,ALTAI.PA,openfigi
FR0013233012,Inventiva,IVA.PA,openfigi
FR0013240934,Eurobio Scientific,ALERS.PA,openfigi
FR0013252186,Plastiques Val de Loire,PVL.PA,openfigi
FR0013253812,Alveen,MLALV.PA,openfigi
FR0013254851,Valbiotis,ALVAL.PA,openfigi
FR0013257409,Cofidur,ALCOF.PA,openfigi
FR0013258399,Balyo,BALYO.PA,openfigi
FR0013258662,ALD,AYV.PA,openfigi
FR0013269123,Rubis,RUI.PA,openfigi
FR0013280286,bioMérieux,BIM.PA,openfigi
FR0013283108,Delta Plus Group,ALDLT.PA,openfigi
FR0013284627,Adeunis,ALARF.PA,openfigi
FR0013286259,Theranexus,ALTHX.PA,openfigi
FR0013295789,TFF,TFF.PA,openfigi
FR0013296746,Advicenne,ALDVI.PA,openfigi
FR0013308582,Largo,ALLGO.PA,openfigi
FR0013310281,Octopus Biosafety,MLOCT.PA,openfigi
FR0013318052,Ordissimo,ALORD.PA,openfigi
FR0013330792,Enensys Technologies,ALNN6.PA,openfigi
FR0013331212,Dontnod Ent.,ALDNE.PA,openfigi
FR0013333432,Thermador,THEP.PA,openfigi
FR0013340973,Blue Shark Power System,MLBSP.PA,openfigi
FR0013341781,2CRSI,AL2SI.PA,openfigi
FR0013344173,Roche Bobois,RBO.PA,openfigi
FR0013345493,BIO-UV Group,ALTUV.PA,openfigi
FR0013356755,Emova Group,ALEMV.PA,openfigi
FR0013357621,Wavestone,WAVE.PA,openfigi
FR0013371507,Coretech 5 S.A. Actions o.N.,MLCOT.PA,openfigi
FR0013374667,KKO International,ALKKO.PA,openfigi
FR0013379484,Solutions 30,S30.PA,openfigi
FR0013384369,Baikowski,ALBKK.PA,openfigi
FR0013398997,Arcure,ALCUR.PA,openfigi
FR0013400835,Mare Nostrum,ALMAR.PA,openfigi
FR0013419876,Kumulus Vape,ALVAP.PA,openfigi
FR0013429404,Groupe Tera,ALGTR.PA,openfigi
FR0013447729,Verallia,VRLA.PA,openfigi
FR0013451044,Hoffmann Green Cement,ALHGR.PA,openfigi
FR0013451333,La Francaise des Jeux,FDJU.PA,openfigi
FR0013452281,Agripower France,ALAGP.PA,openfigi
FR0013467479,Constellium,CSTM,openfigi
FR0013470168,Implanet,ALIMP.PA,openfigi
FR0013481835,Visiomed,ALKLH.PA,openfigi
FR0013482791,Nacon,NACON.PA,openfigi
FR0013505062,Vantiva,VANTI.PA,openfigi
FR0013506730,Vallourec,VK.PA,openfigi
FR0013530102,VEOM Group,ALVG.PA,openfigi
FR0014000MR3,Eurofins Scientific,ERF.PA,openfigi
FR0014000RP6,Groupimo,ALIMO.PA,openfigi
FR0014001PM5,"Hydrogen-Refueling-Solutions Act.Port. EO -,10",ALHRS.PA,openfigi
FR0014003AQ4,Explos. Prod. Chim.,EXPL.PA,openfigi
FR0014003T71,Omer-Decugis & Cie,ALODC.PA,openfigi
FR0014003TT8,Dassault Systèmes,DSY.PA,openfigi
FR0014003U94,Aramis Group,ARAMI.PA,openfigi
FR0014003VY4,Hydrogene De France,HDF.PA,openfigi
FR0014003XT0,"NFL Biosciences S.A. Actions Nominatives EO -,03",ALNFL.PA,openfigi
FR0014004362,Entech SE,ALESE.PA,openfigi
FR0014004974,Enogia,ALENO.PA,openfigi
FR0014004EC4,Précia,ALPM.PA,openfigi
FR0014004L86,Dassault Aviation,AM.PA,openfigi
FR0014004QR6,"Calibre S.A. Actions au Porteur EO -,001",ALIBR.PA,openfigi
FR00140059B5,Audacia,ALAUD.PA,openfigi
FR0014005AC9,Afyren,ALAFY.PA,openfigi
FR0014005AL0,Antin Infrastructure Partners,ANTIN.PA,openfigi
FR0014005HJ9,OVH,OVH.PA,openfigi
FR00140066X4,Metavisio,ALTHO.PA,openfigi
FR0014008VX5,Euroapi,EAPI.PA,openfigi
FR0014009YQ1,LHYFE,LHYFE.PA,openfigi
FR001400A3Q3,ICAPE HOLDING,ALICA.PA,openfigi
FR001400AHX6,ABL Diagnostics,ABLD.PA,openfigi
FR001400AJ45,Michelin,ML.PA,openfigi
FR001400AYG6,Deezer,DEEZR.PA,openfigi
FR001400BMH7,Teract Actions,TRACT.PA,openfigi
FR001400CFI7,Avenir Telecom,AVT.PA,openfigi
FR001400CM63,"Oncodesign Precision Medicine Actions au Porteur EO -,10",ALOPM.PA,openfigi
FR001400DIY6,"Cabasse S.A. Actions Nom. EO-,0015",ALCAB.PA,openfigi
FR001400H2X4,Tonner Drones,ALTD.PA,openfigi
FR001400H3A0,Mon Courtier Energie Groupe,ALMCE.PA,openfigi
FR001400IE67,MyHotelMatch,MHM.PA,openfigi
FR001400IUV6,Osmosun,ALWTR.PA,openfigi
FR001400J770,Air France-KLM,AFR0.DE,openfigi
FR001400JY13,Latécoère,LAT.PA,openfigi
FR001400KO61,"Archos S.A. Actions Nom. EO 0,009",ALJXR.PA,openfigi
FR001400LO86,DBT,ALDBT.PA,openfigi
FR001400M1R1,Geci International,ALGEC.PA,openfigi
FR001400MDW2,STIF,ALSTI.PA,openfigi
FR001400N2P2,Spineway,ALSPW.PA,openfigi
FR001400NLM4,emeis,EMEIS.PA,openfigi
FR001400OKR3,Casino Guichard-Perrachon,CO.PA,openfigi
FR001400OLP5,Biophytis Actions Nominatives,ALBPS.PA,openfigi
FR001400PFU4,Planisware,PLNW.PA,openfigi
FR001400PVN6,Viridien,VIRI.PA,openfigi
FR001400Q9V2,Exosens,EXENS.PA,openfigi
FR001400RF99,NetMedia,ALNMG.PA,openfigi
FR001400SA10,"Solocal Group Actions au Porteur EO -,01",LOCAL.PA,openfigi
FR001400SF56,L.D.C.,LOUP.PA,openfigi
FR001400SP13,Dolfines,ALDOL.PA,openfigi
FR001400SU99,Financière Moncey,FMONC.PA,openfigi
FR001400SUB7,"Compagnie du Cambodge Actions Nom. EO -,42",CBDG.PA,openfigi
FR001400SVN0,Drone Volt Saca,ALDRV.PA,openfigi
FR001400T0D6,Canal+,CAN.L,openfigi
FR001400TL40,Louis Hachette Group,ALHG.PA,openfigi
FR001400U4P9,Odysse Technologies,ALODY.PA,openfigi
FR001400X2S4,Atos SE Actions au Porte. EO 1,ATO.PA,openfigi
FR001400ZU25,"SAFE S.A. Actions Nominatives EO 4,80",ALSAF.PA,openfigi
FR0014010856,"Neovacs Actions au Porteur EO 1,-",ALNEV.PA,openfigi
FR0014010DV3,"Odiot S.A. Actions au Port. EO 1,-",MLODT.PA,openfigi
FR0014010QE1,"Hopium S.A. Actions Nom. EO-,001",ALHPI.PA,openfigi
FR0014011O84,"Acheter-Louer.fr Actions au Port. EO 112,-",ALALO.PA,openfigi
FR0014011QJ8,Europlasma,ALEUP.PA,openfigi
GA0000121459,TotalEnergies EP Gabon,EC.PA,openfigi
GB0000055888,discoverIE Group,DSCV.L,openfigi
GB0000060532,Netcall,NET.L,openfigi
GB0000066554,Aberforth Smaller Companies Trust,ASL.L,openfigi
GB0000163088,Speedy Hire,SDY.L,openfigi
GB0000197722,European Opportunities Trust,EOT.L,openfigi
GB0000280353,Alumasc Group PLC,ALU.L,openfigi
GB0000600931,Braemar PLC,BMS.L,openfigi
GB0000667013,Avon Technologies,AVON.L,openfigi
GB0001110096,Henry Boot PLC,BOOT.L,openfigi
GB0001351955,Celebrus Technologies PLC,CLBS.L,openfigi
GB0001667087,Camellia,CAM.L,openfigi
GB0001771426,Accesso Technology Group,ACSO.L,openfigi
GB0001859296,Vistry Group,VTY.L,openfigi
GB0001990497,City of London Inv. Trust,CTY.L,openfigi
GB0002018363,Clarkson,CKN.L,openfigi
GB0002074580,Genus,GNS.L,openfigi
GB0002183191,Concurrent Technologies,CNC.L,openfigi
GB0002259116,Gooch & Housego,GHH.L,openfigi
GB0002341666,Creightons,CRL.L,openfigi
GB0002374006,Diageo,GUI.DE,openfigi
GB0002418548,Elementis Plc,ELM.L,openfigi
GB0002634946,BAE Systems,BSP.DE,openfigi
GB0002875804,British American Tobacco,BMT.DE,openfigi
GB0002998192,Idox,IDOX.L,openfigi
GB0003081246,Eleco PLC,ELCO.L,openfigi
GB0003096442,RS Group,RS1.L,openfigi
GB0003287249,Intercede Group,IGP.L,openfigi
GB0003362992,Filtronic PLC,FTC.L,openfigi
GB0003395000,Fisher and Sons,FSJ.L,openfigi
GB0003450359,JPMorgan Indian Investment Trust,JIGI.L,openfigi
GB0003466074,F&C Investment Trust PLC,FCIT.L,openfigi
GB0003656021,Baillie Gifford Ch. Growth Tr.,BGCG.L,openfigi
GB0003781050,Goodwin,GDWN.L,openfigi
GB0004082847,Standard Chartered,STD.DE,openfigi
GB0004270301,Hill & Smith,HILS.L,openfigi
GB0004281639,Iomart,IOM.L,openfigi
GB0004300496,Pan African Resources,PAF.L,openfigi
GB0004339189,Celtic PLC,CCP.L,openfigi
GB0004526900,IG Design Group PLC,IGR.L,openfigi
GB0004536594,Advanced Medical Solutions Group,AMS.L,openfigi
GB0004544929,Imperial Brands,ITB.DE,openfigi
GB0004762810,Johnson Service Group,JSG.L,openfigi
GB0004905260,Impax Asset Management Group PLC,IPX.L,openfigi
GB0004915632,Kier Group,KIE.L,openfigi
GB0005405286,HSBC,HBC1.DE,openfigi
GB0005518872,Macfarlane Group PLC,MACF.L,openfigi
GB0005603997,Legal & General,LGI.DE,openfigi
GB0005630420,Mears Group,MER.L,openfigi
GB0005746358,McBride,MCB.L,openfigi
GB0005774855,BlackRock World Mining Trust,BRWM.L,openfigi
GB0005957005,MS International PLC,MSI.L,openfigi
GB0006027295,Morgan Advanced Materials,MGAM.L,openfigi
GB0006094303,Mulberry Group,MUL.L,openfigi
GB0006389398,Nichols,NICL.L,openfigi
GB0006523608,NWF Group,NWF.L,openfigi
GB0006776081,Pearson,PES.DE,openfigi
GB0006870611,GB Group,GBGPF,openfigi
GB0007156838,Synectics,SNX.L,openfigi
GB0007188757,Rio Tinto,RIO1.DE,openfigi
GB0007323586,Renishaw,RSW.L,openfigi
GB0007366395,RIT Capital Partners,RCP.L,openfigi
GB0007538100,M.P. Evans Group,MPE.L,openfigi
GB0007655037,S & U PLC,SUS.L,openfigi
GB0007668071,Close Brothers Group,CBG.L,openfigi
GB0007958233,Senior,SNR.L,openfigi
GB0008085614,Morgan Sindall Group PLC,MGNS.L,openfigi
GB0008475088,Robert Walters,RWA.L,openfigi
GB0008706128,Lloyds Banking Group,LLD.DE,openfigi
GB0008711763,TT Electronics,TTG.L,openfigi
GB0008794710,Telecom Plus,TEP.L,openfigi
GB0008883927,Trifast,TRI.L,openfigi
GB0008976119,The Character Group,CCT.L,openfigi
GB0009035741,Triad Group,TRD.L,openfigi
GB0009188797,Avingtrans PLC,AVG.L,openfigi
GB0009223206,Smith & Nephew,NPW1.DE,openfigi
GB0009292243,Victrex,VCT.L,openfigi
GB0009390070,Volex,VLX.L,openfigi
GB0009895292,AstraZeneca,AZN.ST,openfigi
GB0009896605,Zotefoams,ZTF.L,openfigi
GB0030026057,Next 15 Group PLC,NFG.L,openfigi
GB0030181522,Tribal Group PLC,TRB.L,openfigi
GB0030232317,PageGroup,MPGPF,openfigi
GB0031215220,Carnival Plc.,POH1.DE,openfigi
GB0031232498,Impax Environmental Mkts,IEM.L,openfigi
GB0031348658,Barclays,BCY.DE,openfigi
GB0031429219,Law Debenture Corporation,LWDB.L,openfigi
GB0031509804,EKF Diagnostics Holdings PLC,EKF.L,openfigi
GB0031775819,Enwell Energy PLC,RGPMF,openfigi
GB0032036807,Eco Animal Health Group PLC,EAH.L,openfigi
GB0032398678,Judges Scientific,JDG.L,openfigi
GB0033147751,Bloomsbury Publishing,BMY.L,openfigi
GB0033195214,Kingfisher,KFI1.DE,openfigi
GB0033278473,Futura Medical,FUM.L,openfigi
GB0034212331,Wynnstay Group,WYN.L,openfigi
GB0034330679,Angle,CLBX.L,openfigi
GB00B00FPT80,Chesnara PLC,CSNRF,openfigi
GB00B00KV284,GCM RESOURCES,GCM.L,openfigi
GB00B012BV22,Marshalls,MSLH.L,openfigi
GB00B012TP20,Halfords Group,HFD.L,openfigi
GB00B0130H42,ITM Power,IJ8.DE,openfigi
GB00B013H060,Michelmersh Brick Hldgs,MBH.L,openfigi
GB00B01F7T14,M & C Saatchi,SAA.L,openfigi
GB00B01JLR99,Nanoco Group,NNOCF,openfigi
GB00B01QGK86,NCC Group,NCC.L,openfigi
GB00B021F836,"Naked Wines PLC Registered Shares LS -,075",WINE.L,openfigi
GB00B02LCQ05,Allergy Therapeutics PLC,AGY.L,openfigi
GB00B0305S97,Begbies Traynor Group PLC,BTG.L,openfigi
GB00B0394F60,Metals Exploration PLC,MTL.L,openfigi
GB00B04V1276,Grainger PLC,GRI,openfigi
GB00B07RVT99,Tristel,TSTL.L,openfigi
GB00B082RF11,Rentokil Initial,RTO1.DE,openfigi
GB00B0BRN552,Bango PLC,BGO.L,openfigi
GB00B0CY5V57,Serica Energy,SQZZF,openfigi
GB00B0FVQX23,Rockhopper Exploration,RKH.L,openfigi
GB00B0M8KM36,SRT Marine Systems PLC,SRT.L,openfigi
GB00B0MTC970,Hargreaves Services,HSP.L,openfigi
GB00B0P8RJ60,India Capital Growth,IGC.L,openfigi
GB00B0SWJX34,London Stock Exchange,LS4C.DE,openfigi
GB00B0YD2B94,Cohort,CHRT.L,openfigi
GB00B104RS51,City of London,CLIG.L,openfigi
GB00B11DDB67,Quadrise PLC,QED.L,openfigi
GB00B125SX82,Pantheon Resources,PANR.L,openfigi
GB00B128J450,IP Group,IPO.L,openfigi
GB00B135BJ46,Savills,SVS.L,openfigi
GB00B1722W11,Jet2,JET2.L,openfigi
GB00B17BBQ50,Investec,INVP.L,openfigi
GB00B17WCR61,Smiths News PLC,SNWS.L,openfigi
GB00B19Z1432,PZ Cussons,PZC.L,openfigi
GB00B1FP6H53,Mitchells & Butlers,MBPFF,openfigi
GB00B1GVQH21,System1 Group,SYS1.L,openfigi
GB00B1VQ6H25,YouGov,YOU.L,openfigi
GB00B1XH2C03,Ferrexpo,FXPO.L,openfigi
GB00B1YPC344,Fuller Smith & Turner PLC,FSTA.L,openfigi
GB00B2425G68,Craneware,CRW,openfigi
GB00B27YGJ97,Severfield,SFR.L,openfigi
GB00B2B0DG97,RELX,RDEB.DE,openfigi
GB00B2NDK765,Young and Co.'s Brewery,YNGA.L,openfigi
GB00B3CX3644,STV Group PLC,STVG.L,openfigi
GB00B3FLWH99,Bodycote,BOY.L,openfigi
GB00B3Q74M51,DP Poland,DPP.L,openfigi
GB00B41H7391,Redde Northgate,ZIG.L,openfigi
GB00B4WQVY43,PowerHouse Energy,PHE.L,openfigi
GB00B4X3Q493,Sterling Energy PLC,AET.L,openfigi
GB00B4YZN328,Coats Group,COA.L,openfigi
GB00B53P2009,Jupiter Fund Manag.,JUP.L,openfigi
GB00B572ZV91,Pharos Energy,PHAR.L,openfigi
GB00B5NR1S72,Restore PLC,RST.L,openfigi
GB00B608Z994,Ilika,IKA.L,openfigi
GB00B61TVQ02,Inchcape,INCH.L,openfigi
GB00B62Z3C74,Fidelity China,FCSS.L,openfigi
GB00B63H8491,Rolls Royce,RRU.DE,openfigi
GB00B63QSB39,Greggs,GRG.L,openfigi
GB00B647W791,Savannah Resources PLC,SAV.L,openfigi
GB00B67KBV28,Central Asia Metals,CAML.L,openfigi
GB00B7KR2P84,EasyJet,EJT1.DE,openfigi
GB00B7N0K053,Premier Foods,PFD.L,openfigi
GB00B7TW1V39,Redcentric,RCN.L,openfigi
GB00B8SC6K54,Greencoat UK Wind,UKW.L,openfigi
GB00B9275X97,hVIVO,HVO.L,openfigi
GB00B9GQVG73,AB Dynamics PLC,ABDP.L,openfigi
GB00B9XQT119,Polar Capital Gl.Fiancials,PCFT.L,openfigi
GB00BBHXD542,Gaming Realms,GMR.L,openfigi
GB00BBT32N39,Frontier Development,FDEV.L,openfigi
GB00BCCW4X83,Team Internet Group,TIG.L,openfigi
GB00BCDBXK43,Time Finance,TIME.L,openfigi
GB00BCKFY513,Foxtons Group,FOXT.L,openfigi
GB00BD0CWJ91,FIH Group,FIH.L,openfigi
GB00BD0NVK62,Hollywood Bowl,BOWL.L,openfigi
GB00BD0SFR60,Motorpoint Group PLC,MOTR.L,openfigi
GB00BD3VDH82,VivoPower International,VIVO,openfigi
GB00BD45SH49,IntegraFin,IHP.L,openfigi
GB00BD6K4575,Compass Group,XGR2.DE,openfigi
GB00BD6RF223,Watkin Jones PLC,WJG.L,openfigi
GB00BD8QVC95,Logistics Development Grp. PLC,LDG.L,openfigi
GB00BDCPN049,Coca-Cola European,CCEP,openfigi
GB00BDFBVT43,Oxford BioMedica,OXB.L,openfigi
GB00BDGKMY29,BioPharma Credit,BPCR.L,openfigi
GB00BDR05C01,National Grid,NNGF.DE,openfigi
GB00BF1QPG26,Springfield Properties PLC,SPR.L,openfigi
GB00BF4HYT85,Bank of Georgia Group,BGEO.L,openfigi
GB00BF4HYV08,Georgia Capital PLC,CGEO.L,openfigi
GB00BF781319,Schroder BSC Social,SBSI.L,openfigi
GB00BFFK7H57,Odyssean Inv. Trust,OIT.L,openfigi
GB00BFH55S51,Every Media,EMAN.L,openfigi
GB00BFMBMT84,Sensata Technologies,ST,openfigi
GB00BFN4GY99,Zinnwald Lithium,ZNWD.L,openfigi
GB00BFPM8908,Venture Life Group,VLG.L,openfigi
GB00BFYF6298,Knights Group Holdings,KGH.L,openfigi
GB00BFZ45C84,1Spatial,SPA.L,openfigi
GB00BFZNLB60,AJ Bell,AJB.L,openfigi
GB00BFZZM640,S4 Capital,SFOR.L,openfigi
GB00BG0TPX62,Funding Circle,FCH.L,openfigi
GB00BG12Y042,Energean,ENOG.L,openfigi
GB00BG5KQW09,Ceres Power,CWR.L,openfigi
GB00BG5NDX91,Serabi Gold,SRBIF,openfigi
GB00BGBN7C04,SSP Group,SSPG.L,openfigi
GB00BH4HKS39,Vodafone Group,VODI.DE,openfigi
GB00BHJYC057,InterContinental Hotels Group,IC1H.DE,openfigi
GB00BHSRZC82,Edinburgh Worldwide,EWI.L,openfigi
GB00BJ0LT190,HgCapital Trust,HGT.L,openfigi
GB00BJDQQ870,Watches of Switzerland,WOSG.L,openfigi
GB00BJHPLV88,Ninety One,N91.L,openfigi
GB00BJL1ZF49,Essensys,ESYS.L,openfigi
GB00BJLP1Y77,HICL Infrastructure,HICL.L,openfigi
GB00BJT16S69,Tronox Holdings,TROX,openfigi
GB00BJV2F804,Aptitude Software Group,APTD.L,openfigi
GB00BJVD3B28,Circassia Group,NIOX.L,openfigi
GB00BJVQC708,Helios Tower,HTWS.L,openfigi
GB00BJVWTM27,Gulf Marine Services PLC,GMS.L,openfigi
GB00BK63S759,Brickability Group,BRCK.L,openfigi
GB00BKDTK925,Trainline PLC,TRN.L,openfigi
GB00BKLGLS10,NIPPON Active Value Fund PLC,NAVF.L,openfigi
GB00BKM0ZJ18,Pensana,PRE.L,openfigi
GB00BKM69866,Corcel,CRCL.L,openfigi
GB00BKPG0138,"Seraphim Space Investment Trus Registered Shares LS -,01",SSIT.L,openfigi
GB00BKPH9R58,LBG Media,LBG.L,openfigi
GB00BKRC5K31,Genuit Group,GEN.L,openfigi
GB00BKS7YK08,Treatt,TET.L,openfigi
GB00BKY40Q38,Galliford Try Holdings,GFRD.L,openfigi
GB00BL6C2002,Wickes Group PLC,WIX.L,openfigi
GB00BL6NGV24,Dr. Martens,DOCS.L,openfigi
GB00BL9BW044,FRP Advisory Group,FRP.L,openfigi
